0.99,0.07,0.77121539567454
0.82,0.5,0.061281006445516
-0.68,0.28,-0.0048189001248319
0.59,0.44,-0.058371156835002
0.46,-0.05,0.017234150095627
-0.47,-0.4,0.35639411005145
0.57,0.19,0.25282829410452
-0.69,-0.5,0.38235602240195
-0.41,0,0.12577959757054
-0.73,0.39,0.13024428542005
0.06,0.01,-0.30560628522988
-0.22,-0.54,0.38589927993327
0.53,-0.69,0.95269220557912
-0.5,0.99,-0.77902190726687
-0.36,-0.96,1.2709706662595
0.36,-0.16,0.19833022454306
-0.54,0.02,0.45629062788276
-0.87,-0.06,1.0821505827591
-0.58,-0.93,0.95260962678737
0.73,-0.92,1.3781337661102
0.5,-1,1.3737442622308
0.62,-0.73,1.550434342085
0.5,-0.1,-0.24099023403127
0.57,-0.48,0.65920850002966
-0.39,-0.83,0.94362525565161
-0.87,-0.43,0.63733803016582
-0.36,0.92,-0.65576900590632
0.64,0.68,-0.26695146316306
0.17,0.61,-0.37328217786265
-0.63,-0.42,0.58381356886724
-0.82,0.49,0.086357841945513
0.96,0.79,0.16761855056523
0.65,0.17,-0.019726139978963
0.13,0.52,-0.47287091453494
0.09,-0.13,-0.032681725905021
0.35,-0.19,0.46922013685051
-0.72,-0.75,1.5475516924937
-0.57,-0.55,0.91465917474683
0.77,0.87,-0.23761258391943
-0.86,-0.71,1.2383727385698
0.83,-0.74,1.470380556873
-0.33,-0.98,0.90067885869149
-0.08,-0.5,0.86249107394987
0.84,0.28,0.21241071823932
-0.11,-0.89,0.84985646538504
0.53,0,0.59148196943975
0.87,-0.32,1.0661231190487
-0.39,0.14,0.21364223628947
-0.14,0.54,-0.16753825825615
-0.08,0.76,-0.72928681265985
-0.43,0.03,0.47974418178013
0.36,-0.91,1.0070515200017
-0.03,0.72,-0.78190431231701
-0.38,-0.8,1.2407615016204
-0.88,-0.55,1.4005990258369
-0.94,0.67,0.12443427190339
-0.31,-0.95,0.9264291561376
0.22,0.93,-1.3058773458643
-0.25,-0.08,0.46298389163771
-0.9,-0.19,0.62596793452936
-0.69,-0.33,1.2286957566071
-0.16,0.53,-0.57927286451845
-0.64,-0.25,0.52585862428341
0.76,0.79,-0.51149425353515
-0.57,0.13,0.23755096577113
-0.3,1,-0.91859109933342
0.84,0.01,0.51459840805877
0.53,0.42,0.29336933577641
0.95,-0.78,1.2375881418576
-0.39,0.42,-0.55030365934115
0.75,0.83,-0.14403778766608
-0.21,0.61,-0.32698483006271
0.4,-0.69,0.56243881149278
0.91,-0.81,1.2733428801362
0.2,0.7,-1.139782012029
1,-0.67,1.8013897503726
0.75,-0.41,1.1651308781444
-0.86,0.5,0.33740681105133
-0.83,0.06,0.86240383020285
0.11,-0.87,0.86024433511927
0.38,0.61,-0.53321012597263
0.25,0.73,-0.39395144469425
-0.26,-0.92,0.91311495891974
0.62,0.05,0.31312252564595
0.21,-0.02,0.13194384527539
0.92,0.78,-0.22640011163554
0.6,0.54,0.26619782322164
0.49,-0.35,0.81703143697992
